id,isv,translations,helperWords,match,Δmin,Δavg,Δmax,Rmin,Rmax,comments
4191,"sòglåsiti sę, sųglåsiti sę",согласиться,,C,,,,,,
20196,"sòglåsıje, sųglåsıje","согласие, соглашение, соответствие",,C,,,,,,
16491,"sòglåska, sųglåska",согласный звук,,!N,,,,,,
364,"sòglåsno, sųglåsno","согласно, в соответствии с",,C,,,,,,
6301,"sòglåsnosť, sųglåsnosť","согласие, соглашение, соответствие",,!H,,,,,,
20198,"sòglåsny, sųglåsny",согласный,,C,,,,,,
34119,sòhnųti,"сохнуть, засыхать",,C,,,,,,
34121,sòhnųti,"чахнуть, изнемогать, изнывать, иссыхать",,!H,,,,,,
35100,soja,соя,,C,,,,,,
5434,sòjdti,"сойти, спуститься",,!C,,,,,,
5446,sòjdti sę,"сойтись, встретиться, собраться",,!H,,,,,,
36535,sojka,сойка,,C,,,,,,
1385,sòjųz,союз,,C,,,,,,
1387,sòjųznik,союзник,,C,,,,,,
2075,sok,сок,,C,,,,,,
1585,šok,шок,,C,,,,,,
35999,sokoiztiskivačka,соковыжималка,,!N,,,,,,
20746,sokol,сокол,,C,,,,,,
5727,šokovany,шокированный,,C,,,,,,
5726,šokovati,шокировать,,C,,,,,,
35998,sokovnik,соковыжималка,,!N,,,,,,
5728,šokujųći,шокирующий,,!H,,,,,,
12441,solarny,солнечный,,!H,,,,,,
19510,solidarnosť,солидарность,,C,,,,,,
19511,solidarny,солидарный,,C,,,,,,
20179,solidny,солидный,,C,,,,,,
33026,soliti,солить,,C,,,,,,
1441,solj,соль,,C,,,,,,
33030,soljeny,солёный,,C,,,,,,
33031,soljnica,солонка,,!H,,,,,,
263,šolk,шёлк,,!C,,,,,,
35199,solo,соло,,C,,,,,,
20707,sòmknųti,сомкнуть,,C,,,,,,
2057,sòn,сон,,C,,,,,,
4784,sonata,соната,,C,,,,,,
30747,sonda,зонд,,!H,,,,,,
30748,sondovati,зондировать,,!C,,,,,,
36110,sonet,сонет,,C,,,,,,
21169,sòobćati,"сообщать, информировать",,C,,,,,,
23055,sòobćati sę,"сообщаться, взаимодействовать",,C,,,,,,
21171,sòobčenıje,"сообщение, уведомление",,!C,,,,,,
21172,sòobčiti,"сообщить, проинформировать",,!C,,,,,,
36052,"sòočati sę s, sųočati sę s","сталкиваться, иметь дело с",,!N,,,,,,
36053,"sòočiti sę s, sųočiti sę s","столкнуться, встретиться",,!N,,,,,,
33699,sopèlj,сопля,,!C,,,,,,
33000,sopran,сопрано,,!C,,,,,,
3223,sort,"сорт, род, категория",,C,,,,,,
34894,sortovati,сортировать,,C,,,,,,
4150,sòsati,сосать,,C,,,,,,
23591,sòsavèc,млекопитающее,,!N,,,,,,
35995,sosiska,сосиска,,C,,,,,,
12739,sòska,сосок,,!H,,,,,,
30750,sosna,сосна,,C,,,,,,
21794,sòstav,состав,,C,,,,,,
4202,sòstaviti,составить,,C,,,,,,
4201,sòstavjati,составлять,,C,,,,,,
18867,sòstavjenıje,составление,,C,,,,,,
35557,sòstavna čęsť,"составная часть, компонент",,!C,,,,,,
35556,sòstavny,"составной, составляющий",,C,,,,,,
1874,sòstojati sę iz,состоять из,,!C,,,,,,
16405,sòtina,одна сотая,,!N,,,,,,
5793,"sòtka, sòtnja","сотня, сотка",,C,,,,,,
34857,sòtkati,соткать,,C,,,,,,
2915,sòtny,сотый,,!H,,,,,,
36913,šou,шоу,,C,,,,,,
18868,sòučęstıje,"соучастие, пособничество",,!C,,,,,,
15715,sòučęstnica,"соучастница, сообщница",,C,,,,,,
12459,sòučęstničstvo,"соучастие, пособничество",,!N,,,,,,
4301,sòučęstnik,"соучастник, сообщник",,!C,,,,,,
35382,sòv’padenıje,"совпадение, стечение обстоятельств",,C,,,,,,
454,sova,сова,,C,,,,,,
4474,sòvět,"совет, подсказка",,C,,,,,,
5149,sòvětničstvo,"советничество, консультирование",,C,,,,,,
4341,sòvětnik,"советник, консультант",,C,,,,,,
4475,sòvětovati,"советовать, подсказывать, рекомендовать",,C,,,,,,
1398,sovětsky,советский,,C,,,,,,
2080,Sovětsky Sòjųz,Советский Союз,,!C,,,,,,
30757,Sovětsky Svęź,Советский Союз,,!H,,,,,,
33663,šovinist,шовинист,,C,,,,,,
33664,šovinističny,шовинистический,,C,,,,,,
33662,šovinizm,шовинизм,,C,,,,,,
16729,sovka,"совка, ночница",,C,,,,,,
22506,sòvladnųti,"совладать, справиться",,!C,,,,,,
22508,sòvladnųti,"совладать, преодолеть",,!C,,,,,,
22505,sòvladyvati,справляться,,!N,,,,,,
22507,sòvladyvati,преодолевать,,!N,,,,,,
15026,sòvrėmennik,современник,,C,,,,,,
5903,sòvrėmennosť,современность,,C,,,,,,
5902,sòvrėmenny,современный,,C,,,,,,
22569,sòvŕšati,совершать,,C,,,,,,
36808,sȯvŕšati,кончать (испытывать оргазм),,!N,,,,,,
12764,sòvŕšenosť,совершенство,,!H,,,,,,
15052,sòvŕšeny,совершенный,,C,,,,,,
1742,sòvŕšeny vid,совершенный вид,,!C,,,,,,
22571,sòvŕšiti,совершить,,C,,,,,,
36809,sȯvŕšiti,кончить (испытать оргазм),,!N,,,,,,
20180,"sòvsěm, sòvsim","совсем, целиком, полностью, вовсе",,C,,,,,,
22744,sòzdati,создать,,C,,,,,,
22743,sòzdavati,создавать,,C,,,,,,
32632,sòžegti,"сжечь, спалить",,!H,,,,,,
5607,sòžrati,сожрать,,C,,,,,,
5431,sòzvati,созвать,,C,,,,,,
5429,sòzyvati,созывать,,C,,,,,,
35886,špala,шпала,,C,,,,,,
5197,spaljnja,спальня,,C,,,,,,
4194,spanıje,"сон (процесс), спаньё (разг.)",,C,,,,,,
2224,spati,спать,,C,,,,,,
5129,specialist,специалист,,C,,,,,,
36306,specializacija,специализация,,C,,,,,,
564,speciaľno,"специально, особенно",,C,,,,,,
31716,speciaľnosť,специальность,,C,,,,,,
1907,speciaľny,специальный,,C,,,,,,
4404,specifičny,"специфичный, специфический",,C,,,,,,
35668,specifika,специфика,,C,,,,,,
36911,spektakl,спектакль,,C,,,,,,
35364,spektr,спектр,,C,,,,,,
2902,spekulacija,спекуляция,,!C,,,,,,
35925,spekulativny,спекулятивный,,C,,,,,,
16361,spekulovati,спекулировать,,C,,,,,,
33655,sperma,сперма,,C,,,,,,
33654,spermatozoid,сперматозоид,,C,,,,,,
3254,spěšiti,"спешить, торопиться",,C,,,,,,
12490,spěšny,"спешный, срочный, неотложный",,C,,,,,,
34845,špinat,шпинат,,C,,,,,,
3269,špion,шпион,,C,,,,,,
30857,špionaž,шпионаж,,C,,,,,,
30763,spod,"низ, основание, нижняя часть",,!N,,,,,,
36557,spodobati sę,понравиться,,!N,,,,,,
461,spokojno,"спокойно, тихо",,C,,,,,,
463,spokojny,"спокойный, тихий, безмятежный, мирный",,C,,,,,,
12502,spokojstvo,"спокойствие, покой, тишина, безмятежность",,!C,,,,,,
1479,spoľny,"общий, совместный, коллективный",,!N,,,,,,
2254,spolòčenstvo,"общество, общественность",,!N,,,,,,
3509,spolòčnosť,"сообщество, общество, община",,!N,,,,,,
3393,spolòčny,"общественный, социальный",,!N,,,,,,
18879,spolupracovati,"сотрудничать, работать вместе",,!N,,,,,,
18880,spoluråbotyvati,"сотрудничать, работать вместе",,!N,,,,,,
1477,sponsor,спонсор,,C,,,,,,
20183,spontanično,спонтанно,,!C,,,,,,
2319,spontaničny,спонтанный,,!C,,,,,,
36305,sporadično,спорадически,,!H,,,,,,
35464,sporadičny,спорадический,,C,,,,,,
2022,sport,спорт,,C,,,,,,
18882,sportivny,спортивный,,C,,,,,,
2387,sportnik,спортсмен,,!H,,,,,,
3237,sposob,"способ, метод",,C,,,,,,
422,sposobnosť,способность,,C,,,,,,
2386,sposobny,способный,,C,,,,,,
35821,spusť,"спуск, курок, спусковой крючок",,!C,,,,,,
23468,sråka,сорока,,C,,,,,,
23824,sråm,"позор, срам, срамота",,C,,,,,,
23825,sråmęžlivy,"стыдливый, застенчивый",,!H,,,,,,
23816,sråmiti,"стыдить, позорить, упрекать",,!H,,,,,,
23817,sråmiti,"позорить, срамить, порочить, бесчестить",,C,,,,,,
23821,sråmny,пристыженный,,!N,,,,,,
23822,sråmny,"срамной, позорный, постыдный, бесчестный",,C,,,,,,
23818,sråmota,"срамота, срам, позор",,C,,,,,,
23819,sråmotny,"срамной, позорный, постыдный, бесчестный",,!C,,,,,,
479,srati,"срать, испражняться",,C,,,,,,
2410,Sŕb,серб,,C,,,,,,
2200,Sŕbija,Сербия,,C,,,,,,
20186,sŕbohṙvatsky,сербохорватский,,C,,,,,,
20187,"sŕbolužičan, sŕbolužičanin","серболужичанин, лужицкий серб",,C,,,,,,
20188,sŕbolužičsky,серболужицкий,,!C,,,,,,
591,sŕbskohṙvatsky,сербско-хорватский,,C,,,,,,
145,sŕbsky,сербский,,C,,,,,,
32224,sŕdca,червы (карты),,!N,,,,,,
3081,sŕdce,сердце,,C,,,,,,
865,sŕdcevina,сердцевина (стебля),,C,,,,,,
22816,sŕdcevina,сердцевина (плода),,C,,,,,,
36877,sŕdėčna komora,"желудочек, камера сердца",,!H,,,,,,
12553,sŕdèčno,"сердечно, искренне, от всей души",,C,,,,,,
18884,sŕdèčnosòsųdny,сердечно-сосудистый,,!C,,,,,,
12554,sŕdèčnosť,"сердечность, радушие",,C,,,,,,
3167,sŕdèčny,сердечный,,C,,,,,,
21586,sŕdèčny,сердечный (анат.),,C,,,,,,
18886,sŕdèčny napad,сердечный приступ,,!N,,,,,,
14993,sŕditi,"сердить, гневать, злить",,C,,,,,,
23752,sŕdity,сердитый,,C,,,,,,
14994,sŕdnosť,"гнев, злость",,!N,,,,,,
30771,srėbristy,серебристый,,C,,,,,,
3941,srėbrny,серебряный,,!C,,,,,,
2260,srėbro,серебро,,!C,,,,,,
3117,srėd,"среди, между",,!C,,,,,,
3107,srėda,среда (день недели),,C,,,,,,
2188,srėdina,середина,,!C,,,,,,
12563,srėdišče,центр,,!N,,,,,,
12566,srėdnija,среднее (матем.),,!H,,,,,,
1712,srėdnjevěčıje,"Средневековье, Средние века",,!C,,,,,,
18890,srėdnjevěčny,средневековый,,!C,,,,,,
12571,Srėdnji Iztok,"Средний Восток, Ближний Восток",,!C,,,,,,
2065,srėdnji rod,средний род (грам.),,C,,,,,,
12572,Srėdnji Vòzhod,"Средний Восток, Ближний Восток",,!H,,,,,,
1544,"srėdnji, srėdny","средний, серединный, центральный",,C,,,,,,
5191,"srėdnji, srėdny",средний (матем.),,C,,,,,,
21588,srėdoběžny,центробежный,,!H,,,,,,
21589,srėdotěčny,центростремительный,,!N,,,,,,
2432,srėdstvo,"средство (приём, способ, орудие)",,C,,,,,,
21590,srėdstvo,"средство, лекарство",,C,,,,,,
2433,Srėdzemsko morje,Средиземное мор,,!H,,,,,,
20748,sṙna,"косуля, козуля",,!N,,,,,,
1364,sŕp,серп,,C,,,,,,
12165,sŕpènj,август,,!N,,,,,,
18891,sŕsť,шерсть,,!C,,,,,,
32867,šruba,"винт, болт, шуруп",,!N,,,,,,
30777,SŠA,США,,C,,,,,,
35351,SSSR,СССР,,C,,,,,,
36304,stabilizacija,стабилизация,,C,,,,,,
34701,stabilizovati,стабилизировать,,C,,,,,,
35928,stabiľnosť,стабильность,,C,,,,,,
577,stabiľny,стабильный,,C,,,,,,
7236,stačiti,"хватать, доставать (быть достаточным)",,!N,,,,,,
35818,stadija,"стадия, фаза, этап",,C,,,,,,
21703,stado,стадо,,C,,,,,,
21705,staja,"хлев, коровник",,!N,,,,,,
22820,stalinizm,сталинизм,,C,,,,,,
1395,stalj,сталь,,C,,,,,,
35328,stalosť,"постоянство, непрерывность, беспрерывность",,!N,,,,,,
35329,stalosť,"стабильность, стойкость, устойчивость",,!H,,,,,,
18892,stalovy,стальной,,!H,,,,,,
20749,staly,"стабильный, неизменный, константный, устойчивый",,!H,,,,,,
21709,staly,"постоянный, непрерывный, беспрерывный",,!N,,,,,,
16479,stan,"состояние, статус, положение",,!N,,,,,,
21697,stan,"кондиция, состояние",,!N,,,,,,
1403,stancija,"станция, вокзал	",,C,,,,,,
1394,standard,стандарт,,!C,,,,,,
20752,standardizacija,стандартизация,,C,,,,,,
20753,standardizovati,стандартизировать,,C,,,,,,
20754,standardny,стандартный,,C,,,,,,
30858,štanga,штанга,,C,,,,,,
21700,stanòk,"станок, стан",,C,,,,,,
18893,stanovišče,"позиция, точка зрения, отношение",,!N,,,,,,
21696,stanoviti,устанавливать,,!H,,,,,,
6303,stanųti,"встать, занять позицию, остановиться",,!N,,,,,,
23936,staranno,"старательно, тщательно, усердно",,!H,,,,,,
730,staranny,"старательный, тщательный, усердный",,!H,,,,,,
21591,starati sę,"стараться, пытаться",,C,,,,,,
15566,starci,"старики, пожилые люди, престарелые люди",,!H,,,,,,
15564,starèc,"старец, старик",,C,,,,,,
3581,"starějši, starši","старший, старше, более старый",,!C,,,,,,
12587,starěnıje,старение,,C,,,,,,
12589,starěti,"стареть, стариться",,C,,,,,,
12592,starinna infrastruktura,устаревшая инфраструктура,,!C,,,,,,
12591,starinny,"устаревший, старинный",,C,,,,,,
17044,starocŕkòvnoslovjansky,староцерковнославянский,,C,,,,,,
16365,starodavny,"древний, старинный, стародавний",,C,,,,,,
36450,starogrėčsky,древнегреческий,,!H,,,,,,
20755,starohebrejsky,древнееврейский,,!H,,,,,,
23049,staromodny,старомодный,,C,,,,,,
17045,staroslovjansky,старославянский,,C,,,,,,
12595,starosť,старость,,C,,,,,,
22791,start,старт,,C,,,,,,
22792,startovati,стартовать,,C,,,,,,
1399,stary,старый,,C,,,,,,
30783,Stary Svět,Старый Свет,,C,,,,,,
1586,štat,штат (адм.-тер. единица),,C,,,,,,
2952,stati,стать,,C,,,,,,
4563,stati sę,"случиться, произойти, статься",,C,,,,,,
18896,statičny,статический,,C,,,,,,
1405,statija,статья,,!C,,,,,,
18897,statističny,статистический,,C,,,,,,
18898,statistika,статистика,,C,,,,,,
12603,statnosť,"происшествие, событие, случай",,!N,,,,,,
21698,statny,"статный, стройный",,C,,,,,,
1402,statuja,статуя,,C,,,,,,
1023,status,статус,,C,,,,,,
30787,statut,"статут, устав",,C,,,,,,
1810,stavati,"ставать, становиться",,C,,,,,,
21692,staviti,"ставить, устанавливать, помещать",,C,,,,,,
35624,staviti na něčto,"ставить на, делать ставку",,!H,,,,,,
35000,staviti pytanıje,"ставить вопрос, поднимать вопрос",,!N,,,,,,
21694,stavjati,"ставить, устанавливать, помещать",,!C,,,,,,
21710,stavka,"ставка, тариф",,C,,,,,,
21711,stavka,ставка (в азартных играх),,C,,,,,,
4710,stèblo,стебель,,!H,,,,,,
36632,stegozavr,стегозавр,,C,,,,,,
33526,stèklěna čaša,стеклянный сосуд,,!N,,,,,,
23719,stèklěny,стеклянный,,!C,,,,,,
32349,stèkľnik,теплица,,!N,,,,,,
1408,stèklo,стекло,,C,,,,,,
33437,steliti,стелить,,C,,,,,,
1406,stěna,стена,,C,,,,,,
18900,stěnj,тень,,!H,,,,,,
6304,stereotip,стереотип,,C,,,,,,
35847,sterilizacija,стерилизация,,C,,,,,,
35846,sterilizovati,стерилизовать,,C,,,,,,
35845,steriľny,"стерильный, обеззараженный",,C,,,,,,
18901,stežka,"дорожка, тропа",,!N,,,,,,
21849,stigati,"случаться, происходить",,!N,,,,,,
21852,stigati,"преследовать, гнаться",,!N,,,,,,
21848,stignųti,"случиться, произойти",,!N,,,,,,
21850,stignųti,"догнать, достичь",,!N,,,,,,
18907,stih,"стих, строка (стихотворения)",,C,,,,,,
30790,stihija,стихия,,C,,,,,,
239,"stil, stilj",стиль,,C,,,,,,
35418,stimul,стимул,,C,,,,,,
4985,stimulacija,стимуляция,,!C,,,,,,
723,stimulovati,стимулировать,,C,,,,,,
33440,stlati,"стлать, стелить",,C,,,,,,
30799,stŀp,"столб, столп, колонна",,C,,,,,,
2184,sto,сто,,C,,,,,,
36058,stodola,"сарай, амбар",,!N,,,,,,
32077,stog,стог,,C,,,,,,
12618,Stoj!,"Стой!, Стоп!",,C,,,,,,
2083,stojati,стоять,,C,,,,,,
21688,stojati,стоить,,!C,,,,,,
32732,stojišče,стоячее место,,!N,,,,,,
32733,stojišče,стоянка такси,,!N,,,,,,
32734,stojišče,"будка, кабина, киоск",,!N,,,,,,
21706,stojka,"стойка, опора",,C,,,,,,
21708,stojka,стойка на руках (гимн.),,!N,,,,,,
36401,stojka,"поза, стойка (спорт)",,C,,,,,,
36814,Stokholm,Стокгольм,,C,,,,,,
16449,stokråtno,"сто раз, стократно",,C,,,,,,
1414,stol,стол,,C,,,,,,
30795,stol,стул,,!C,,,,,,
1562,stolětıje,"столетие, век",,C,,,,,,
30798,stolica,столица,,C,,,,,,
18908,stoličny,столичный,,C,,,,,,
35096,stoljaŕ,"столяр, плотник",,C,,,,,,
1663,stolka,стул,,!N,,,,,,
32767,stoľny tenis,настольный теннис,,!H,,,,,,
35627,stolova lòžica,столовая ложка,,!C,,,,,,
4255,ston,стон,,C,,,,,,
12626,stonanıje,"стон, стенание",,!C,,,,,,
4254,stonati,стонать,,C,,,,,,
32616,stonožka,"сороконожка, многоножка",,!H,,,,,,
16111,stop,стоп,,C,,,,,,
3996,stopa,стопа,,C,,,,,,
5616,štopiti,"заштопать, зашить",,!H,,,,,,
728,štopovati,"штопать, зашивать",,!H,,,,,,
12632,storočnik,столетний (старик),,!H,,,,,,
16406,stotina,одна сотая,,!N,,,,,,
61,stoty,сотый,,!H,,,,,,
21894,stradati,"страдать, терпеть",,C,,,,,,
767,strah,"страх, боязнь, ужас",,C,,,,,,
4469,strahlivèc,трус,,!N,,,,,,
12645,strahlivo,"боязливо, пугливо, трусливо",,!H,,,,,,
4471,strahlivosť,"трусость, малодушие",,!N,,,,,,
4470,strahlivy,"боязливый, пугливый, трусливый",,!H,,,,,,
1416,strahovanıje,страхование,,C,,,,,,
1169,strahovati,страховать,,C,,,,,,
1894,strajk,"забастовка, стачка",,!H,,,,,,
1412,stråna,сторона,,C,,,,,,
21865,stråna,сторона (договора),,C,,,,,,
21866,stråna,"страна, регион",,C,,,,,,
30804,stråna světa,сторона света,,C,,,,,,
1098,strånica,страница,,C,,,,,,
21871,stråniti sę od,"сторониться, избегать",,!H,,,,,,
6305,strånnik,"сторонник, приверженец",,C,,,,,,
21593,strånny,странный,,C,,,,,,
12655,strašeny,"устрашённый, испуганный",,!C,,,,,,
36854,strašilo,"чучело, пугало, страшило (для птиц)",,C,,,,,,
36855,strašilo za ptice,"чучело, пугало, страшило (для птиц)",,!N,,,,,,
1818,strašiti,"пугать, страшить",,C,,,,,,
12659,strašno,"страшно, ужасно, пугающе",,C,,,,,,
35989,strašno,"страшно, очень, чертовски, поразительно",,C,,,,,,
250,strašny,"страшный, ужасный, пугающий",,C,,,,,,
21895,strasť,страсть,,C,,,,,,
35454,strastny,страстный,,C,,,,,,
1186,strategičny,стратегический,,C,,,,,,
16370,strategija,стратегия,,C,,,,,,
20756,straus,страус,,C,,,,,,
18910,stråž,"сторож, охранник",,C,,,,,,
5792,straža,"стража, охрана",,C,,,,,,
938,stṙčiti,"торчать, выставляться",,!H,,,,,,
1954,strěćati,встречать,,!C,,,,,,
36398,strěćati sę,встречаться,,!C,,,,,,
21899,strėgti,"стеречь, охранять",,!H,,,,,,
21901,strėgti sę,"остерегаться, осторожничать",,!H,,,,,,
36013,strěha,крыша,,!N,,,,,,
20757,strekoza,стрекоза,,C,,,,,,
1096,strěla,стрела,,!C,,,,,,
4248,strělba,стрельба,,!C,,,,,,
30809,Strělèc,Стрелец (зодиак),,!C,,,,,,
34942,strělèc,стрелок,,!H,,,,,,
18912,strělišče,"стрельбище, тир, полигон",,!C,,,,,,
1442,strěliti,стрелять,,!H,,,,,,
743,strěljati,стрелять,,!C,,,,,,
35769,strělka,стрелка (часов),,!C,,,,,,
12672,strěľnik,стрелок,,!H,,,,,,
34897,strělòčnik,стрелочник,,C,,,,,,
35891,stremę,стремя,,C,,,,,,
34961,stres,стресс,,!C,,,,,,
36014,strěšna krytina,черепица,,!N,,,,,,
34962,stresovy,"стрессовый, напряжённый",,!C,,,,,,
1345,strěsti,встретить,,!H,,,,,,
36399,strěsti sę,встретиться,,!H,,,,,,
12664,strětenıje,встреча,,!N,,,,,,
5021,strigti,стричь,,!H,,,,,,
12675,strižik,"крапивник, подкоренник, орешек (птица)",,!N,,,,,,
20189,strogo,"строго, сурово",,C,,,,,,
33305,strogosť,"строгость, суровость",,C,,,,,,
12676,strogy,"строгий, суровый",,C,,,,,,
21910,stroj,"строй, порядок, устройство, система",,C,,,,,,
21907,strojiti,строить (войско),,C,,,,,,
21909,strojiti,"устраивать, организовывать",,!N,,,,,,
5203,strop,потолок,,!N,,,,,,
34283,strugati,"строгать, скоблить",,!C,,,,,,
4989,struja,"струя, поток",,C,,,,,,
16363,struktura,структура,,C,,,,,,
36307,strukturny,структурный,,C,,,,,,
1097,struna,струна,,C,,,,,,
5680,strunny instrument,струнный инструмент,,C,,,,,,
5681,strunny kvartet,струнный квартет,,C,,,,,,
34288,stružka,"стружка, осколки",,C,,,,,,
1192,stryjèc,дядя (брат отца),,!N,,,,,,
15040,stryjenka,тётя (сестра отца),,!N,,,,,,
1476,štučny,искусственный,,!N,,,,,,
1061,student,студент,,C,,,,,,
30811,studeny,"студёный, холодный",,C,,,,,,
4714,studija,"изучение, исследование",,!N,,,,,,
34943,studio,студия,,!C,,,,,,
20190,studiovati,"изучать, исследовать",,!N,,,,,,
33551,studiti,"холодить, студить, охлаждать",,C,,,,,,
2047,studnja,колодец,,!N,,,,,,
18913,stukati,стучать,,!C,,,,,,
18916,stukati do/na/v dveri,стучать в дверь,,!H,,,,,,
18917,stuknųti,стукнуть,,C,,,,,,
3494,stul,стул,,C,,,,,,
21926,stųpati,"ступать, шагать",,C,,,,,,
3890,stųpenišče,"лестница, ступеньки",,!H,,,,,,
3252,stųpènj,"ступень, ступенька",,C,,,,,,
21927,stųpènj,"ступень, стадия, этап",,C,,,,,,
21925,stųpiti,"ступить, шагнуть",,C,,,,,,
36151,stųpnica,гамма (муз.),,!N,,,,,,
17046,stųpnjevanıje,степени сравнение,,!N,,,,,,
1404,styd,"стыд, позор",,C,,,,,,
18920,šuba,шуба,,C,,,,,,
36707,sųbesědnik,собеседник,,C,,,,,,
36617,subjekt,субъект,,C,,,,,,
30812,subjektivizm,субъективизм,,C,,,,,,
32933,subjektivnosť,субъективность,,C,,,,,,
32932,subjektivny,субъективный,,C,,,,,,
30813,sublimacija,"сублимация, возгонка",,C,,,,,,
1062,sųbota,суббота,,!C,,,,,,
5336,substancija,"субстанция, вещество",,C,,,,,,
34844,subtiľnosť,"субтильность, хрупкость (перен.)",,C,,,,,,
34843,subtiľny,"субтильный, тщедушный, хрупкий (перен.)",,C,,,,,,
33717,subtitry,субтитры,,C,,,,,,
35116,sųčasnik,современник,,!N,,,,,,
20758,sųčasnosť,современность,,!N,,,,,,
17047,sųčasny,современный,,!N,,,,,,
17048,sųći,"существующий, настоящий, действительный",,!N,,,,,,
36616,sųćnosť,"суть, сущность, главное",,C,,,,,,
20192,sųćstvèno,"существенно, принципиально",,!C,,,,,,
20193,sųćstvèny,"существенный, принципиальный, важнейший",,!C,,,,,,
1487,sųd,суд,,C,,,,,,
3636,sųďba,судьба,,C,,,,,,
12700,sųđenıje,суждение,,C,,,,,,
2097,sųditi,судить,,C,,,,,,
22003,sųditi,"предопределять, предназначать",,!N,,,,,,
21595,sųďja,судья,,C,,,,,,
30814,sųdny,судебный,,!H,,,,,,
6183,sųdny dènj,судный день,,!C,,,,,,
6195,sųdny pozòv,"процесс (судебный), тяжба",,!N,,,,,,
1475,sufiks,суффикс,,!C,,,,,,
3524,suhaŕ,"сухарь, крекер, сухое печенье",,C,,,,,,
14307,sųharmonizovati,"гармонизировать, гармонизовать",,!C,,,,,,
3571,suhoplod,сухофрукт,,!N,,,,,,
1775,suhy,сухой,,C,,,,,,
22324,sujevěrıje,суеверие,,!C,,,,,,
33733,suka,сука,,C,,,,,,
36237,suknja,платье,,!N,,,,,,
35922,sultan,султан,,C,,,,,,
35923,sultanat,султанат,,C,,,,,,
2079,šum,шум,,C,,,,,,
1427,suma,сумма,,!C,,,,,,
35378,sųměstimosť,совместимость,,C,,,,,,
35377,sųměstimy,совместимый,,C,,,,,,
36820,šuměti,"шуметь, шелестеть",,C,,,,,,
3323,sųmněnıje,сомнение,,C,,,,,,
15047,sųmněnıje,совесть,,!N,,,,,,
3322,sųmněvati sę,сомневаться,,C,,,,,,
18921,sųmniteljny,"сомнительный, спорный",,C,,,,,,
12709,sųmnlivo,сомнительно,,!N,,,,,,
12710,sųmnlivy,"сомнительный, подозрительный",,!H,,,,,,
2346,šumny,шумный,,C,,,,,,
5042,sųmråk,сумерки. сумрак,,!N,,,,,,
1304,sųmŕkati sę,"смеркаться, темнеть",,!C,,,,,,
565,sųmŕknųti sę,"смеркнуться, потемнеть",,C,,,,,,
3672,šunka,"ветчина, окорок",,!N,,,,,,
21174,sunųti,сунуть,,C,,,,,,
20199,sųp,"гриф, стервятник",,!N,,,,,,
32086,supa,суп,,!H,,,,,,
15048,super-,"супер-, сверх-",,C,,,,,,
35211,superdŕžava,сверхдержава,,!C,,,,,,
35239,superheroj,супергерой,,C,,,,,,
1445,supermarket,супермаркет,,C,,,,,,
35050,sųperničstvo,"соперничество, конкуренция",,C,,,,,,
1431,sųpernik,"соперник, конкурент",,C,,,,,,
36869,supersila,суперсила,,C,,,,,,
35459,sųpostaviti,сопоставить,,C,,,,,,
35458,sųpostavjati,сопоставлять,,C,,,,,,
4922,sųprotiv,"вопреки, несмотря на",,!N,,,,,,
5134,sųprovađati,сопровождать,,C,,,,,,
5136,sųprovođenıje,сопровождение,,C,,,,,,
5135,sųprovoditi,сопроводить,,C,,,,,,
12724,sųprųg,"супруг, муж",,C,,,,,,
12725,sųprųga,"супруга, жена",,C,,,,,,
21176,sųprųgi,супруги,,C,,,,,,
18922,sųprųžstvo,"супружество, брак",,C,,,,,,
21167,sųpųtnik,"спутник, попутчик, компаньон",,!C,,,,,,
35140,sųråbota,сотрудничество,,!N,,,,,,
5443,sųråbotati,"сотрудничать, работать совместно",,!N,,,,,,
5137,sųråbotničstvo,"сотрудничество, кооперация",,!H,,,,,,
5335,sųråbotnik,"коллега, соработник, сослуживец",,C,,,,,,
20759,sųråzměrnosť,"симметрия, симметричность",,!N,,,,,,
20760,sųråzměrny,симметричный,,!N,,,,,,
12727,surfist,"сёрфер, сёрфингист",,!H,,,,,,
12726,surfovanıje,сёрфинг,,!N,,,,,,
15050,surfovati,"сёрфить, кататься на доске для сёрфинга",,!N,,,,,,
22446,Surinam,Суринам,,C,,,,,,
22447,surinamsky,суринамский,,C,,,,,,
16807,surovy,"суровый, грубый, строгий",,C,,,,,,
1446,surpriz,сюрприз,,!C,,,,,,
35457,surrealizm,сюрреализм,,!C,,,,,,
36636,suša,засуха,,!N,,,,,,
1873,sųsěd,сосед,,C,,,,,,
12734,sųsědno do,"по соседству с, рядом с",,!N,,,,,,
5731,sųsědny,"соседний, близлежащий, смежный",,C,,,,,,
5732,sųsědny,соседский,,!C,,,,,,
5625,sųsědstvo,"соседство, окрестность, район",,C,,,,,,
18925,sušiti,сушить,,C,,,,,,
16774,sųsrėdotočati,"сосредотачивать, концентрировать",,!C,,,,,,
34944,sųsrėdotočati sę,"сосредотачиваться, концентрироваться",,!C,,,,,,
36706,sųsrědotočeny,сосредоточенный,,!C,,,,,,
16775,sųsrėdotočiti,"сосредоточить, сконцентрировать",,C,,,,,,
34945,sųsrėdotočiti sę,"сосредоточиться, сконцентрироваться",,C,,,,,,
21796,sųstav,система,,!N,,,,,,
21898,sųstradanıje,"сострадание, сочувствие",,C,,,,,,
